name;prob_fac;sex;year
Jannik / Yannik / Yannick / Yannic;14;male;2001
Kevin;14;male;2001
Justin;14;male;2001
Philipp;14;male;2001
Florian;14;male;2001
Moritz;14;male;2001
Tobias;14;male;2001
Max;14;male;2001
Paul;14;male;2001
Marvin;14;male;2001
Nils / Niels;14;male;2001
Nico / Niko;14;male;2001
Marc / Mark;14;male;2001
Daniel;14;male;2001
David;14;male;2001
Jakob;14;male;2001
Alexander;14;male;2001
Fabian;14;male;2001
Luis;14;male;2001
Julian;14;male;2001
Lennard / Lennart;14;male;2001
Pascal;14;male;2001
Nick;14;male;2001
Erik;14;male;2001
Marcel;14;male;2001
Timo;14;male;2001
Ben;14;male;2001
Christian;14;male;2001
Linus;14;male;2001
Dominic / Dominik;14;male;2001
Jonathan;14;male;2001
Joshua;14;male;2001
Lasse;14;male;2001
Robin;14;male;2001
Maik / Meik / Mike;14;male;2001
Noah;14;male;2001
Malte;14;male;2001
Nicolas / Nikolas;14;male;2001
Elias;14;male;2001
Anna;22.5;female;2006
Leonie;21.6;female;2006
Lea;20.7;female;2006
Lena;19.8;female;2006
Hannah;18.9;female;2006
Laura;18.0;female;2006
Lara;17.1;female;2006
Emily;16.2;female;2006
Sarah;15.3;female;2006
Lilli / Lilly / Lili;14.4;female;2006
Nele;13.5;female;2006
Emma;9;female;2006
Mia;9;female;2006
Julia;9;female;2006
Sophie;9;female;2006
Alina;9;female;2006
Amelie;9;female;2006
Marie;9;female;2006
Lisa;9;female;2006
Luisa;9;female;2006
Maja;9;female;2006
Johanna;9;female;2006
Lina;9;female;2006
Sofia;9;female;2006
Chiara;9;female;2006
Angelina;9;female;2006
Paula;9;female;2006
Leni;9;female;2006
Jule;9;female;2006
Annika;9;female;2006
Charlotte;9;female;2006
Michelle;9;female;2006
Jana;9;female;2006
Vanessa;9;female;2006
Katharina;9;female;2006
Clara;9;female;2006
Jasmin;9;female;2006
Emilia;9;female;2006
Nina;9;female;2006
Pia;9;female;2006
Emely;9;female;2006
Josephine;9;female;2006
Zoe;9;female;2006
Antonia;9;female;2006
Lucy;9;female;2006
Celina;9;female;2006
Franziska;9;female;2006
Melina;9;female;2006
Maria;9;female;2006
Sina / Sinah;9;female;2006
Selina;9;female;2006
Pauline;9;female;2006
Victoria / Viktoria;9;female;2006
Finja / Finnja;9;female;2006
Melissa;9;female;2006
Vivien / Vivienne;9;female;2006
Aylin / Eileen / Aileen / Ayleen;9;female;2006
Fiona;9;female;2006
Isabell;9;female;2006
Jette;9;female;2006
Amy;9;female;2006
Carolin / Caroline / Karoline;9;female;2006
Greta;9;female;2006
Anne;9;female;2006
Eva;9;female;2006
Ida;9;female;2006
Natalie / Nathalie;9;female;2006
Merle;9;female;2006
Celine;9;female;2006
Marlene;9;female;2006
Elena;9;female;2006
Elisa;9;female;2006
Fabienne;9;female;2006
Kim;9;female;2006
Stella;9;female;2006
Jolina;9;female;2006
Larissa;9;female;2006
Luise;9;female;2006
Theresa / Teresa;9;female;2006
Helena;9;female;2006
Mara / Marah;9;female;2006
Samira;9;female;2006
Carla;9;female;2006
Miriam;9;female;2006
Jessika;9;female;2006
Annabell;9;female;2006
Annalena;9;female;2006
Elisabeth;9;female;2006
Milena;9;female;2006
Tabea;9;female;2006
Alexandra;9;female;2006
Kimberly;9;female;2006
Maike / Meike;9;female;2006
Martha;9;female;2006
Christina;9;female;2006
Ella;9;female;2006
Lia;9;female;2006
Lynn;9;female;2006
Ronja;9;female;2006
Saskia;9;female;2006
Dana;9;female;2006
Jennifer;9;female;2006
Luna;9;female;2006
Magdalena;9;female;2006
Mathilda;9;female;2006
Melanie;9;female;2006
Carlotta / Karlotta;9;female;2006
Mariella;9;female;2006
Rebekka;9;female;2006
Carina;9;female;2006
Chantal;9;female;2006
Frieda / Frida;9;female;2006
Paulina;9;female;2006
Kira;9;female;2006
Lana;9;female;2006
Mira;9;female;2006
Nicole;9;female;2006
Nora;9;female;2006
Svenja;9;female;2006
Denise;9;female;2006
Josie;9;female;2006
Lotta;9;female;2006
Svea;9;female;2006
Gina;9;female;2006
Janina;9;female;2006
Linda;9;female;2006
Samantha;9;female;2006
Ann;9;female;2006
Cheyenne;9;female;2006
Helen;9;female;2006
Helene;9;female;2006
Jenny;9;female;2006
Alexa;9;female;2006
Noemi;9;female;2006
Olivia;9;female;2006
Patricia;9;female;2006
Rieke;9;female;2006
Xenia;9;female;2006
Anastasia;9;female;2006
Fenja;9;female;2006
Sonja;9;female;2006
Veronika;9;female;2006
Aaliyah;9;female;2006
Lorena;9;female;2006
Romy;9;female;2006
Tamara;9;female;2006
Valentina;9;female;2006
Annemarie;9;female;2006
Henriette;9;female;2006
Luana;9;female;2006
Mona;9;female;2006
Nelly;9;female;2006
Tessa;9;female;2006
Diana;9;female;2006
Marina;9;female;2006
Cora;9;female;2006
Judith;9;female;2006
Leandra;9;female;2006
Rosalie;9;female;2006
Valerie;9;female;2006
Anja;9;female;2006
Christin;9;female;2006
Jonna;9;female;2006
Stefanie / Stephanie;9;female;2006
Amalia;9;female;2006
Andrea;9;female;2006
Lukas;22.5;male;2006
Leon;21.6;male;2006
Luca;20.7;male;2006
Tim;19.8;male;2006
Paul;18.9;male;2006
Jonas;18.0;male;2006
Finn;17.1;male;2006
Max;16.2;male;2006
Niklas;15.3;male;2006
Luis;14.4;male;2006
Felix;13.5;male;2006
Maximilian;9;male;2006
Philipp;9;male;2006
Elias;9;male;2006
Jan;9;male;2006
Julian;9;male;2006
Noah;9;male;2006
Jannik / Yannik / Yannick / Yannic;9;male;2006
Simon;9;male;2006
Moritz;9;male;2006
Tom;9;male;2006
David;9;male;2006
Ben;9;male;2006
Fabian;9;male;2006
Jakob;9;male;2006
Nils / Niels;9;male;2006
Florian;9;male;2006
Erik;9;male;2006
Nico / Niko;9;male;2006
Alexander;9;male;2006
Justin;9;male;2006
Tobias;9;male;2006
Lennard / Lennart;9;male;2006
Marvin;9;male;2006
Kevin;9;male;2006
Johannes;9;male;2006
Linus;9;male;2006
Sebastian;9;male;2006
Julius;9;male;2006
Daniel;9;male;2006
Marc / Mark;9;male;2006
Benjamin;9;male;2006
Joel;9;male;2006
Maurice;9;male;2006
Rafael / Raphael;9;male;2006
Colin / Collin;9;male;2006
Pascal;9;male;2006
Timo;9;male;2006
Nick;9;male;2006
Robin;9;male;2006
Dominic / Dominik;9;male;2006
Jannis / Janis / Yannis;9;male;2006
Hannes;9;male;2006
Marlon;9;male;2006
Jason;9;male;2006
Henry;9;male;2006
Samuel;9;male;2006
Jonathan;9;male;2006
Marcel;9;male;2006
Vincent;9;male;2006
Adrian;9;male;2006
Lars;9;male;2006
Lasse;9;male;2006
Anton;9;male;2006
Mattis / Mathis / Matthis;9;male;2006
Michael;9;male;2006
Bastian;9;male;2006
Dennis;9;male;2006
Constantin / Konstantin;9;male;2006
Joshua;9;male;2006
Kilian;9;male;2006
Leo;9;male;2006
Leonard;9;male;2006
Malte;9;male;2006
Justus;9;male;2006
Maik / Meik / Mike;9;male;2006
Till;9;male;2006
Ole;9;male;2006
Aaron;9;male;2006
Christian;9;male;2006
Mika;9;male;2006
Jeremy;9;male;2006
Oskar;9;male;2006
Carl / Karl;9;male;2006
Phil;9;male;2006
Jona / Jonah;9;male;2006
Silas;9;male;2006
Tyler / Tayler;9;male;2006
Benedikt;9;male;2006
Cedric / Cedrik;9;male;2006
Jamie;9;male;2006
Jannes;9;male;2006
Valentin;9;male;2006
Emil;9;male;2006
Julien;9;male;2006
Marco;9;male;2006
Matthias;9;male;2006
Fabio;9;male;2006
Johann;9;male;2006
Nicolas / Nikolas;9;male;2006
Thomas;9;male;2006
Franz;9;male;2006
Levin;9;male;2006
Noel;9;male;2006
John;9;male;2006
Luke / Luc;9;male;2006
Oliver;9;male;2006
Richard;9;male;2006
Bennet;9;male;2006
Marius;9;male;2006
Maxim;9;male;2006
Christoph;9;male;2006
Markus;9;male;2006
Torben / Thorben;9;male;2006
Gabriel;9;male;2006
Mats / Mads;9;male;2006
Robert;9;male;2006
Andreas;9;male;2006
Henrik;9;male;2006
Patrick;9;male;2006
Connor / Conner;9;male;2006
Frederik;9;male;2006
Liam;9;male;2006
Tristan;9;male;2006
Kai / Kay;9;male;2006
Lenny;9;male;2006
Theo;9;male;2006
Dustin;9;male;2006
Mohammed;9;male;2006
Stefan / Stephan;9;male;2006
Arne;9;male;2006
Christopher;9;male;2006
Michel;9;male;2006
Nevio;9;male;2006
René;9;male;2006
Manuel;9;male;2006
Sven;9;male;2006
Kjell;9;male;2006
Magnus;9;male;2006
Ian;9;male;2006
Konrad;9;male;2006
Laurin;9;male;2006
Lennox;9;male;2006
Lorenz;9;male;2006
Martin;9;male;2006
Matti;9;male;2006
Timon;9;male;2006
Bruno;9;male;2006
Enrico;9;male;2006
Steven;9;male;2006
Clemens / Klemens;9;male;2006
Hendrik;9;male;2006
Matteo;9;male;2006
Milan;9;male;2006
Friedrich;9;male;2006
Janne;9;male;2006
Leif;9;male;2006
Melvin;9;male;2006
Mirco;9;male;2006
Roman;9;male;2006
Adam;9;male;2006
Artur / Arthur;9;male;2006
Bela;9;male;2006
Ferdinand;9;male;2006
Georg;9;male;2006
Hugo;9;male;2006
Leander;9;male;2006
Leandro;9;male;2006
Mario;9;male;2006
Peter;9;male;2006
Ruben;9;male;2006
Marten;9;male;2006
Toni;9;male;2006
Andre / André;9;male;2006
Damian;9;male;2006
Leopold;9;male;2006
Levi;9;male;2006
Hannah;20.0;female;2007
Leonie;19.2;female;2007
Lena;18.4;female;2007
Anna;17.6;female;2007
Lea;16.8;female;2007
Lara;16.0;female;2007
Mia;15.2;female;2007
Laura;14.4;female;2007
Lilli / Lilly / Lili;13.6;female;2007
Emily;12.8;female;2007
Sarah;12.0;female;2007
Nele;8;female;2007
Emma;8;female;2007
Marie;8;female;2007
Sophie;8;female;2007
Johanna;8;female;2007
Julia;8;female;2007
Maja;8;female;2007
Lisa;8;female;2007
Lina;8;female;2007
Amelie;8;female;2007
Alina;8;female;2007
Leni;8;female;2007
Sofia;8;female;2007
Luisa;8;female;2007
Paula;8;female;2007
Clara;8;female;2007
Angelina;8;female;2007
Josephine;8;female;2007
Charlotte;8;female;2007
Jana;8;female;2007
Chiara;8;female;2007
Annika;8;female;2007
Jule;8;female;2007
Zoe;8;female;2007
Jasmin;8;female;2007
Finja / Finnja;8;female;2007
Pia;8;female;2007
Katharina;8;female;2007
Emilia;8;female;2007
Fiona;8;female;2007
Antonia;8;female;2007
Victoria / Viktoria;8;female;2007
Franziska;8;female;2007
Vanessa;8;female;2007
Celina;8;female;2007
Emely;8;female;2007
Melina;8;female;2007
Isabell;8;female;2007
Michelle;8;female;2007
Nina;8;female;2007
Greta;8;female;2007
Lucy;8;female;2007
Celine;8;female;2007
Maria;8;female;2007
Eva;8;female;2007
Carolin / Caroline / Karoline;8;female;2007
Ida;8;female;2007
Selina;8;female;2007
Stella;8;female;2007
Helena;8;female;2007
Aylin / Eileen / Aileen / Ayleen;8;female;2007
Kim;8;female;2007
Marlene;8;female;2007
Mara / Marah;8;female;2007
Jette;8;female;2007
Ronja;8;female;2007
Nelly;8;female;2007
Melissa;8;female;2007
Merle;8;female;2007
Pauline;8;female;2007
Amy;8;female;2007
Sina / Sinah;8;female;2007
Jolina;8;female;2007
Theresa / Teresa;8;female;2007
Lia / Liah / Lya;8;female;2007
Vivien / Vivienne;8;female;2007
Elena;8;female;2007
Lotta;8;female;2007
Jessika;8;female;2007
Samira;8;female;2007
Tabea;8;female;2007
Elisa;8;female;2007
Larissa;8;female;2007
Milena;8;female;2007
Helene;8;female;2007
Linda;8;female;2007
Mathilda;8;female;2007
Frieda / Frida;8;female;2007
Nora;8;female;2007
Anne;8;female;2007
Carla;8;female;2007
Lana;8;female;2007
Romy;8;female;2007
Alexandra;8;female;2007
Luna;8;female;2007
Annalena;8;female;2007
Mariella;8;female;2007
Annabell;8;female;2007
Magdalena;8;female;2007
Julie;8;female;2007
Natalie / Nathalie;8;female;2007
Paulina;8;female;2007
Carlotta / Karlotta;8;female;2007
Christina;8;female;2007
Fabienne;8;female;2007
Miriam;8;female;2007
Elisabeth;8;female;2007
Kira;8;female;2007
Luise;8;female;2007
Ella;8;female;2007
Lorena;8;female;2007
Jennifer;8;female;2007
Anastasia;8;female;2007
Diana;8;female;2007
Kimberly;8;female;2007
Lynn;8;female;2007
Dana;8;female;2007
Nicole;8;female;2007
Cheyenne;8;female;2007
Martha;8;female;2007
Aaliyah;8;female;2007
Carina;8;female;2007
Olivia;8;female;2007
Chantal;8;female;2007
Svea;8;female;2007
Fenja;8;female;2007
Samantha;8;female;2007
Elina;8;female;2007
Evelyn / Evelin / Eveline;8;female;2007
Maike / Meike;8;female;2007
Rebekka;8;female;2007
Svenja;8;female;2007
Ann;8;female;2007
Anni;8;female;2007
Isabella;8;female;2007
Mira;8;female;2007
Tuana;8;female;2007
Xenia;8;female;2007
Veronika;8;female;2007
Saskia;8;female;2007
Helen;8;female;2007
Milla;8;female;2007
Mila;8;female;2007
Gina;8;female;2007
Josie;8;female;2007
Melanie;8;female;2007
Tessa;8;female;2007
Janina;8;female;2007
Rieke;8;female;2007
Jenny;8;female;2007
Jonna;8;female;2007
Luana;8;female;2007
Wiebke;8;female;2007
Janne;8;female;2007
Noemi;8;female;2007
Malin;8;female;2007
Marla;8;female;2007
Tamara;8;female;2007
Julina;8;female;2007
Marina;8;female;2007
Stefanie / Stephanie;8;female;2007
Henriette;8;female;2007
Leandra;8;female;2007
Maren;8;female;2007
Mirja;8;female;2007
Sienna;8;female;2007
Cora;8;female;2007
Jacqueline;8;female;2007
Judith;8;female;2007
Leona;8;female;2007
Luca;8;female;2007
Patricia;8;female;2007
Rosalie;8;female;2007
Denise;8;female;2007
Mona;8;female;2007
Nike;8;female;2007
Tamina;8;female;2007
Alexa;8;female;2007
Alice;8;female;2007
Anja;8;female;2007
Nadine;8;female;2007
Sandra;8;female;2007
Aurelia;8;female;2007
Elif;8;female;2007
Janin / Janine;8;female;2007
Mina;8;female;2007
Sonja;8;female;2007
Valentina;8;female;2007
Christin;8;female;2007
Inga;8;female;2007
Lilith;8;female;2007
Mareike;8;female;2007
Leon;20.0;male;2007
Lukas;19.2;male;2007
Luca;18.4;male;2007
Finn;17.6;male;2007
Tim;16.8;male;2007
Felix;16.0;male;2007
Jonas;15.2;male;2007
Luis;14.4;male;2007
Maximilian;13.6;male;2007
Julian;12.8;male;2007
Max;12.0;male;2007
Paul;8;male;2007
Niklas;8;male;2007
Jan;8;male;2007
Ben;8;male;2007
Philipp;8;male;2007
Elias;8;male;2007
Jannik / Yannik / Yannick / Yannic;8;male;2007
Noah;8;male;2007
Tom;8;male;2007
Moritz;8;male;2007
Nico / Niko;8;male;2007
David;8;male;2007
Nils / Niels;8;male;2007
Simon;8;male;2007
Fabian;8;male;2007
Erik;8;male;2007
Justin;8;male;2007
Alexander;8;male;2007
Jakob;8;male;2007
Florian;8;male;2007
Nick;8;male;2007
Linus;8;male;2007
Mika;8;male;2007
Jason;8;male;2007
Daniel;8;male;2007
Lennard / Lennart;8;male;2007
Marvin;8;male;2007
Jannis;8;male;2007
Tobias;8;male;2007
Dominic / Dominik;8;male;2007
Marlon;8;male;2007
Marc / Mark;8;male;2007
Johannes;8;male;2007
Jonathan;8;male;2007
Julius;8;male;2007
Colin / Collin;8;male;2007
Joel;8;male;2007
Kevin;8;male;2007
Vincent;8;male;2007
Robin;8;male;2007
Till;8;male;2007
Adrian;8;male;2007
Benjamin;8;male;2007
Henry;8;male;2007
Joshua;8;male;2007
Anton;8;male;2007
Aaron;8;male;2007
Hannes;8;male;2007
Mattis / Mathis / Matthis;8;male;2007
Timo;8;male;2007
Sebastian;8;male;2007
Samuel;8;male;2007
Rafael / Raphael;8;male;2007
Maurice;8;male;2007
Ole;8;male;2007
Jona / Jonah;8;male;2007
Lars;8;male;2007
Maxim;8;male;2007
Emil;8;male;2007
Lasse;8;male;2007
Pascal;8;male;2007
Kilian;8;male;2007
Justus;8;male;2007
Carl / Karl;8;male;2007
Constantin / Konstantin;8;male;2007
Leonard;8;male;2007
Malte;8;male;2007
Oskar;8;male;2007
Dennis;8;male;2007
Christian;8;male;2007
Marcel;8;male;2007
Oliver;8;male;2007
Mohammed;8;male;2007
Bastian;8;male;2007
Johann;8;male;2007
Leo;8;male;2007
Noel;8;male;2007
Silas;8;male;2007
Jamie;8;male;2007
Nicolas / Nikolas;8;male;2007
Michael;8;male;2007
Lennox;8;male;2007
Phil;8;male;2007
Manuel;8;male;2007
Jeremy;8;male;2007
Bennet;8;male;2007
Fabio;8;male;2007
Maik / Meik / Mike;8;male;2007
Marius;8;male;2007
Mats / Mads;8;male;2007
Luke / Luc;8;male;2007
Jannes;8;male;2007
Liam;8;male;2007
Marco;8;male;2007
Benedikt;8;male;2007
Levin;8;male;2007
Cedric / Cedrik;8;male;2007
Hendrik;8;male;2007
John;8;male;2007
Connor / Conner;8;male;2007
Kai / Kay;8;male;2007
Valentin;8;male;2007
Toni;8;male;2007
Julien;8;male;2007
Henrik;8;male;2007
Martin;8;male;2007
Michel;8;male;2007
Andreas;8;male;2007
Artur / Arthur;8;male;2007
Tyler / Tayler;8;male;2007
Dustin;8;male;2007
Frederik;8;male;2007
Finnley / Finley / Finlay;8;male;2007
Lenny;8;male;2007
Matthias;8;male;2007
Theo;8;male;2007
Timon;8;male;2007
Tristan;8;male;2007
Gabriel;8;male;2007
Richard;8;male;2007
Damian;8;male;2007
Thomas;8;male;2007
Patrick;8;male;2007
Robert;8;male;2007
Ian;8;male;2007
Magnus;8;male;2007
Markus;8;male;2007
Torben / Thorben;8;male;2007
Matteo;8;male;2007
Lorenz;8;male;2007
Bruno;8;male;2007
Arne;8;male;2007
Jasper;8;male;2007
Nevio;8;male;2007
Christopher;8;male;2007
Levi;8;male;2007
Milan;8;male;2007
Peter;8;male;2007
Fritz;8;male;2007
Sven;8;male;2007
Christoph;8;male;2007
Stefan / Stephan;8;male;2007
Leonhard;8;male;2007
Ferdinand;8;male;2007
Kjell;8;male;2007
Konrad;8;male;2007
Matti;8;male;2007
Franz;8;male;2007
Hugo;8;male;2007
Laurin;8;male;2007
Clemens / Klemens;8;male;2007
Friedrich;8;male;2007
Leander;8;male;2007
Leandro;8;male;2007
Ruben;8;male;2007
Steven;8;male;2007
Roman;8;male;2007
Sascha;8;male;2007
Emilio;8;male;2007
Kian;8;male;2007
Piet;8;male;2007
Sam;8;male;2007
Willi / Willy;8;male;2007
Enrico;8;male;2007
Melvin;8;male;2007
Diego;8;male;2007
Pepe;8;male;2007
René;8;male;2007
Adam;8;male;2007
Leif;8;male;2007
Theodor;8;male;2007
Josef / Joseph;8;male;2007
Mirco;8;male;2007
Henning;8;male;2007
Leopold;8;male;2007
Bela;8;male;2007
Enno;8;male;2007
Georg;8;male;2007
Hans;8;male;2007
Marten;8;male;2007
Neo;8;male;2007
Marie;27.5;female;2004
Anna;26.4;female;2004
Hannah;25.3;female;2004
Laura;24.2;female;2004
Leonie;23.1;female;2004
Lea;22.0;female;2004
Lara;20.9;female;2004
Lena;19.8;female;2004
Sarah;18.7;female;2004
Julia;17.6;female;2004
Sophie;16.5;female;2004
Johanna;11;female;2004
Amelie;11;female;2004
Jana;11;female;2004
Lisa;11;female;2004
Jasmin;11;female;2004
Lina;11;female;2004
Vanessa;11;female;2004
Lilli / Lilly / Lili;11;female;2004
Alina;11;female;2004
Annika;11;female;2004
Emma;11;female;2004
Chiara;11;female;2004
Sofia;11;female;2004
Antonia;11;female;2004
Jule;11;female;2004
Luisa;11;female;2004
Michelle;11;female;2004
Mia;11;female;2004
Celine;11;female;2004
Celina;11;female;2004
Emily;11;female;2004
Katharina;11;female;2004
Clara;11;female;2004
Maria;11;female;2004
Nele;11;female;2004
Maja;11;female;2004
Paula;11;female;2004
Melina;11;female;2004
Victoria / Viktoria;11;female;2004
Angelina;11;female;2004
Pia;11;female;2004
Emely;11;female;2004
Pauline;11;female;2004
Carolin / Caroline / Karoline;11;female;2004
Charlotte;11;female;2004
Carla;11;female;2004
Chantal;11;female;2004
Greta;11;female;2004
Isabell;11;female;2004
Merle;11;female;2004
Nina;11;female;2004
Carlotta / Karlotta;11;female;2004
Elisabeth;11;female;2004
Finja / Finnja;11;female;2004
Lia;11;female;2004
Melissa;11;female;2004
Mira;11;female;2004
Luise;11;female;2004
Vivien / Vivienne;11;female;2004
Lukas;27.5;male;2004
Luca;26.4;male;2004
Jonas;25.3;male;2004
Leon;24.2;male;2004
Tim;23.1;male;2004
Paul;22.0;male;2004
Maximilian;20.9;male;2004
David;19.8;male;2004
Felix;18.7;male;2004
Finn;17.6;male;2004
Luis;16.5;male;2004
Julian;11;male;2004
Jan;11;male;2004
Niklas;11;male;2004
Ben;11;male;2004
Robin;11;male;2004
Philipp;11;male;2004
Moritz;11;male;2004
Simon;11;male;2004
Jannik / Yannik / Yannick / Yannic;11;male;2004
Noah;11;male;2004
Justin;11;male;2004
Alexander;11;male;2004
Daniel;11;male;2004
Nico / Niko;11;male;2004
Kevin;11;male;2004
Julius;11;male;2004
Linus;11;male;2004
Elias;11;male;2004
Jonathan;11;male;2004
Jakob;11;male;2004
Max;11;male;2004
Benjamin;11;male;2004
Florian;11;male;2004
Tom;11;male;2004
Marcel;11;male;2004
Erik;11;male;2004
Lennard / Lennart;11;male;2004
Nils / Niels;11;male;2004
Fabian;11;male;2004
Joshua;11;male;2004
Nick;11;male;2004
Tobias;11;male;2004
Michael;11;male;2004
Joel;11;male;2004
Marc / Mark;11;male;2004
Dominic / Dominik;11;male;2004
Sebastian;11;male;2004
Johannes;11;male;2004
Marvin;11;male;2004
Malte;11;male;2004
Jannis / Janis / Yannis;11;male;2004
Dennis;11;male;2004
Justus;11;male;2004
Lars;11;male;2004
Richard;11;male;2004
Mika;11;male;2004
Pascal;11;male;2004
Ole;11;male;2004
Marco;11;male;2004
Leonie;25.0;female;2005
Hannah;24.0;female;2005
Anna;23.0;female;2005
Lea;22.0;female;2005
Lena;21.0;female;2005
Laura;20.0;female;2005
Emily;19.0;female;2005
Lara;18.0;female;2005
Sophie;17.0;female;2005
Marie;16.0;female;2005
Julia;15.0;female;2005
Sarah;10;female;2005
Lilli / Lilly / Lili;10;female;2005
Emma;10;female;2005
Lina;10;female;2005
Johanna;10;female;2005
Nele;10;female;2005
Alina;10;female;2005
Luisa;10;female;2005
Sofia;10;female;2005
Lisa;10;female;2005
Amelie;10;female;2005
Chiara;10;female;2005
Mia;10;female;2005
Annika;10;female;2005
Clara;10;female;2005
Antonia;10;female;2005
Katharina;10;female;2005
Maja;10;female;2005
Paula;10;female;2005
Jana;10;female;2005
Michelle;10;female;2005
Victoria / Viktoria;10;female;2005
Jasmin;10;female;2005
Leni;10;female;2005
Angelina;10;female;2005
Emely;10;female;2005
Pia;10;female;2005
Celina;10;female;2005
Charlotte;10;female;2005
Jette;10;female;2005
Jule;10;female;2005
Finja / Finnja;10;female;2005
Josephine;10;female;2005
Melina;10;female;2005
Vanessa;10;female;2005
Celine;10;female;2005
Aylin / Eileen / Aileen / Ayleen;10;female;2005
Emilia;10;female;2005
Lucy;10;female;2005
Franziska;10;female;2005
Merle;10;female;2005
